STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sector,Sector,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2003,,4657.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2004,,4837.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2005,,5347.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2006,,5840.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2007,,6325.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2008,,7453.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2009,,7193.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2010,,7557.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2011,,7756.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2012,,7594.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2013,,7356.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2014,,7069.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2015,,7365.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2016,,7496.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2017,,7823.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2018,,8338.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2019,,8778.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2020,,8968.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2021,,9868.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2022,,11534.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2023,,12613.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,CZ,Czechia,2024,,12656.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,1995,,48372.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,1996,,47662.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,1997,,46498.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,1998,,46501.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,1999,,49697.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2000,,50780.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2001,,51619.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2002,,52469.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2003,,53145.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2004,,53971.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2005,,54626.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2006,,55836.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2007,,58249.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2008,,60261.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2009,,61812.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2010,,63503.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2011,,65758.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2012,,68057.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2013,,69972.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2014,,71756.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2015,,73471.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2016,,75373.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2017,,78214.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2018,,82189.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2019,,86303.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2020,,88146.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2021,,95073.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2022,,107429.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2023,,115467.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DE,Germany,2024,,120584.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,1995,,4148.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,1996,,4300.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,1997,,4552.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,1998,,4712.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,1999,,4986.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2000,,5231.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2001,,5440.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2002,,5628.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2003,,5688.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2004,,5994.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2005,,6218.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2006,,6391.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2007,,6854.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2008,,7181.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2009,,7076.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2010,,7336.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2011,,7410.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2012,,7513.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2013,,7545.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2014,,7613.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2015,,7674.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2016,,7832.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2017,,7899.7,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2018,,8033.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2019,,8121.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2020,,8298.9,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2021,,8456.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2022,,8637.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2023,,8840.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,DK,Denmark,2024,,9044.8,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,1995,,147.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,1996,,148.3,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,1997,,136.5,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,1998,,134.6,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,1999,,143.1,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,2000,,150.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,2001,,165.2,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,2002,,181.0,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,2003,,190.4,,,,,
dataflow,ESTAT:GOV_10A_MAIN(1.0),"Government revenue, expenditure and main aggregates",A,Annual,MIO_EUR,Million euro,S13,General government,P51C,Consumption of fixed capital,EE,Estonia,2004,,214.1,,,,,
