period,Ygrowth,GCgrowth,Cgrowth,GIgrowth,Igrowth,wgrowth,N,pi,RB,TOP10Ishare,TOP10Wshare,B50Ishare,B50Wshare,GiniGrossInc,GiniNetInc,GiniWealth
1995-01-01,-0.016405843261994846,-0.011579468282521276,-0.005851944637419314,-0.0968070608061585,-0.03853077196763584,0.00358315146702467,-0.03253590829512287,0.016887649766545533,0.01521877424012761,-0.15273380754335686,-0.044754607178674854,0.1396916379191273,0.3255392579163843,-0.12315025038525895,-0.15826545574347928,-0.0348809351766895
1995-04-01,0.0044016835122627235,0.008514973174627172,0.005580368283696481,-0.025767599999858865,0.0012200529883367602,0.00315354700857825,-0.033317884071690784,0.012622757265081644,0.01570210924012761,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995-07-01,0.002234889570892408,0.009588294240282891,3.4702420131617166e-5,-2.1328162005049365e-4,0.0015439722278335773,-0.0067287205139176295,-0.02993168782108313,-0.010917529543857293,0.014593774240127609,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1995-10-01,-0.002930824769251826,-4.00774301937923e-4,0.0012233030398464363,-0.04907237799835781,-0.011126144969005282,0.004804844545237408,-0.0356882835203578,-0.0016790122831866951,0.014127109240127611,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996-01-01,-0.014010542701502869,-0.007301561838494686,-0.002516582342093264,-0.0450740506127528,-0.0502385745405048,0.004973576987543716,-0.04781391860136175,-0.013312142786925848,0.01193544174012761,-0.12460022939615722,-0.029616455414511078,0.11291803957821367,0.27147203664610853,-0.09728778174474362,-0.11943201426611538,-0.02526882522935181
1996-04-01,0.021194782411014856,0.001585375239556419,0.004026448952650165,0.06991666651677955,0.0839781163767132,-0.011185238199461189,-0.041973633809633704,-0.01705719089252391,0.01070210924012761,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996-07-01,6.509406178144008e-4,0.007015449440160792,0.0014810098437662246,0.04461949036372728,-0.01345213763149873,0.0035769074243817366,-0.04200544308241749,-0.00312477749716635,0.01036044174012761,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1996-10-01,0.002171387208917354,-0.006644209335998697,0.0018700590083872383,-0.024357731050626524,0.01526553977193361,-0.0017442054068776192,-0.04647221789588585,-0.01513786646450079,0.009327109240127612,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1997-01-01,-2.7973755174553897e-4,4.955287166447551e-4,0.006362017923316722,-0.0358281542309947,-0.014982413307896692,0.0012172784971867467,-0.05450004410760201,-0.017604331867998833,0.008960441740127612,-0.09564999273365538,-0.01894209681131309,0.09178891009109358,0.22082830382735352,-0.07487325363629282,-0.08454106625652424,-0.017810227116388577
1997-04-01,0.004807560222835962,-0.002241401058160464,-2.6411570868666197e-5,0.00798598116855223,0.024958253843469988,-0.007991780577134044,-0.046739129994083584,-0.011020715624549668,0.008677109240127608,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1997-07-01,-0.004544138297231269,-0.019010072860550075,-0.0014204403794787256,-0.027328832401770503,0.0037151190607053615,-0.006764689906219623,-0.04682258370126924,-0.007486582545409811,0.00866877424012761,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1997-10-01,-6.36673518884022e-4,-0.01681795444855878,0.002070947580468464,-0.08307139489897883,0.016777413366713942,0.0010329666479603427,-0.05108212347818508,-0.0027022030483983186,0.00894377424012761,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-01-01,0.00758138110117851,0.016046331478040955,-0.002464932570303978,0.10242209845268838,0.0162063436012682,-0.0022001961071306587,-0.05230796259530557,-0.009309221148271726,0.008368774240127611,-0.0758722330176127,-0.005757410783096106,0.06880995783236221,0.16290565609464913,-0.05432063087810024,-0.06387088717357692,-0.009178262852327368
1998-04-01,-0.011256428219904078,-0.0050129539186486,-0.009509131577810057,-0.03717292354004273,-0.018557043227135653,-0.002092668198823511,-0.04953016648943542,0.00162048214087516,0.008002109240127609,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-07-01,0.003755600562015461,-0.0033821038184490117,0.0072637907566845085,0.00884128340416171,5.795612646965361e-4,-6.669277128867114e-4,-0.04338516267438308,-0.0018580769344720607,0.00770210924012761,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1998-10-01,-0.003709707024061869,-0.009684884919700942,0.005003333327583982,-0.057632032761819024,-0.015611403061381935,-4.6532059977258964e-4,-0.04341525013653591,0.004326346187660127,0.0069187742401276104,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1999-01-01,0.017969830856715163,0.032683114931013765,0.010359219262061539,0.19272491125027705,0.003310243892955021,-0.0026957513411022594,-0.04300063145483879,-0.0034734005984202922,0.005582029041714911,-0.07711640114078078,0.0029367841315056653,0.0706678311024802,0.11112938657092908,-0.05706725654620537,-0.06938222996669596,-0.001432080204286701
